;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
466;-73.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;-54.0;-53.0;-65.0;1.0;3.1;00:02:43:103
468;-66.0;-68.0;-72.0;-86.0;-70.0;-80.0;-85.0;-78.0;-86.0;-43.0;-56.0;-48.0;1.0;3.1;00:02:43:310
470;-73.0;-77.0;-66.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;-57.0;-47.0;-52.0;1.0;3.1;00:02:43:518
472;-74.0;-68.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-86.0;-48.0;-55.0;-55.0;1.0;3.1;00:02:43:731
474;-73.0;-78.0;-61.0;-91.0;-81.0;-74.0;-80.0;-75.0;-82.0;-52.0;-47.0;-48.0;1.0;3.1;00:02:43:939
476;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-85.0;-51.0;-55.0;-54.0;1.0;3.1;00:02:44:143
480;-74.0;-68.0;-67.0;-85.0;-70.0;-80.0;-80.0;-79.0;-86.0;-54.0;-56.0;-54.0;1.0;3.1;00:02:44:556
482;-73.0;-78.0;-61.0;-76.0;-81.0;-74.0;-84.0;-75.0;-82.0;-57.0;-47.0;-48.0;1.0;3.1;00:02:44:761
484;-74.0;-68.0;-67.0;-86.0;-70.0;-81.0;-80.0;-78.0;-85.0;-54.0;-55.0;-54.0;1.0;3.1;00:02:44:965
486;-73.0;-78.0;-61.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;-57.0;-47.0;-48.0;1.0;3.1;00:02:45:178
490;-73.0;-78.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;-59.0;-52.0;-48.0;1.0;3.1;00:02:45:597
494;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;-57.0;-52.0;-53.0;1.0;3.1;00:02:46:018
498;-74.0;-68.0;-72.0;-76.0;-80.0;-74.0;-85.0;-75.0;-85.0;-59.0;-55.0;-48.0;1.0;3.1;00:02:46:441
500;-74.0;-77.0;-67.0;-76.0;-74.0;-75.0;-79.0;-75.0;-82.0;-54.0;-47.0;-65.0;1.0;3.1;00:02:46:649
502;-66.0;-68.0;-73.0;-85.0;-67.0;-80.0;-84.0;-75.0;-86.0;-46.0;-55.0;-48.0;1.0;3.1;00:02:46:858
504;-75.0;-78.0;-67.0;-75.0;-74.0;-75.0;-79.0;-75.0;-82.0;-54.0;-52.0;-65.0;1.0;3.1;00:02:47:070
506;-65.0;-69.0;-72.0;-85.0;-70.0;-80.0;-85.0;-78.0;-86.0;-46.0;-56.0;-48.0;1.0;3.1;00:02:47:273
508;-73.0;-77.0;-67.0;-76.0;-75.0;-75.0;-80.0;-75.0;-82.0;-54.0;-53.0;-65.0;1.0;3.1;00:02:47:479
512;-73.0;-77.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;-57.0;-47.0;-52.0;1.0;3.1;00:02:47:893
514;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-85.0;-46.0;-56.0;-55.0;1.0;3.1;00:02:48:101
516;-73.0;-77.0;-72.0;-76.0;-81.0;-75.0;-80.0;-75.0;-82.0;-57.0;-47.0;-48.0;1.0;3.1;00:02:48:307
520;-73.0;-77.0;-61.0;-85.0;-81.0;-74.0;-84.0;-75.0;-83.0;-59.0;-47.0;-48.0;1.0;3.1;00:02:48:724
524;-73.0;-77.0;-60.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;-57.0;-47.0;-48.0;1.0;3.1;00:02:49:150
528;-73.0;-77.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-86.0;-57.0;-52.0;-53.0;1.0;3.1;00:02:49:576
532;-73.0;-68.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;-56.0;-52.0;-52.0;1.0;3.1;00:02:49:996
534;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-80.0;-78.0;-83.0;-46.0;-47.0;-64.0;1.0;3.1;00:02:50:205
536;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;-59.0;-56.0;-48.0;1.0;3.1;00:02:50:406
538;-74.0;-70.0;-67.0;-85.0;-74.0;-75.0;-80.0;-75.0;-82.0;-54.0;-55.0;-65.0;1.0;3.1;00:02:50:614
540;-74.0;-68.0;-67.0;-85.0;-70.0;-80.0;-80.0;-79.0;-86.0;-46.0;-56.0;-55.0;1.0;3.1;00:02:50:931
542;-73.0;-77.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;-54.0;-52.0;-48.0;1.0;3.1;00:02:51:148
546;-64.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;-57.0;-52.0;-48.0;1.0;3.1;00:02:51:559
550;-73.0;-77.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;-57.0;-52.0;-51.0;1.0;3.1;00:02:51:974
558;-73.0;-68.0;-72.0;-85.0;-81.0;-80.0;-84.0;-75.0;-86.0;-59.0;-56.0;-48.0;1.0;3.1;00:02:52:806
560;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;-54.0;-47.0;-65.0;1.0;3.1;00:02:53:013
564;-73.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;-54.0;-50.0;-64.0;1.0;3.1;00:02:53:442
566;-66.0;-68.0;-72.0;-85.0;-70.0;-80.0;-85.0;-79.0;-86.0;-43.0;-55.0;-48.0;1.0;3.1;00:02:53:655
570;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-80.0;-78.0;-82.0;-46.0;-47.0;-65.0;1.0;3.1;00:02:54:174
572;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-86.0;-59.0;-56.0;-48.0;1.0;3.1;00:02:54:389
574;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;-54.0;-47.0;-65.0;1.0;3.1;00:02:54:604
576;-64.0;-68.0;-72.0;-86.0;-67.0;-80.0;-84.0;-78.0;-86.0;-46.0;-55.0;-48.0;1.0;3.1;00:02:54:812
578;-74.0;-77.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-83.0;-54.0;-52.0;-65.0;1.0;3.1;00:02:55:022
580;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-84.0;-78.0;-86.0;-46.0;-56.0;-49.0;1.0;3.1;00:02:55:237
582;-73.0;-77.0;-67.0;-75.0;-77.0;-75.0;-80.0;-75.0;-82.0;-59.0;-47.0;-52.0;1.0;3.1;00:02:55:445
584;-66.0;-68.0;-72.0;-86.0;-70.0;-81.0;-80.0;-78.0;-86.0;-46.0;-55.0;-54.0;1.0;3.1;00:02:55:650
586;-67.0;-77.0;-72.0;-75.0;-81.0;-74.0;-80.0;-75.0;-82.0;-54.0;-47.0;-49.0;1.0;3.1;00:02:55:858
594;-73.0;-77.0;-60.0;-75.0;-81.0;-74.0;-86.0;-75.0;-82.0;-57.0;-47.0;-48.0;1.0;3.1;00:02:56:698
598;-73.0;-77.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;-59.0;-53.0;-48.0;1.0;3.1;00:02:57:117
602;-73.0;-77.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;-57.0;-52.0;-55.0;1.0;3.1;00:02:57:538
604;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-79.0;-78.0;-82.0;-46.0;-47.0;-65.0;1.0;3.1;00:02:57:747
606;-73.0;-68.0;-72.0;-76.0;-81.0;-74.0;-84.0;-75.0;-86.0;-57.0;-52.0;-48.0;1.0;3.1;00:02:57:952
608;-74.0;-70.0;-67.0;-90.0;-74.0;-75.0;-79.0;-75.0;-82.0;-53.0;-47.0;-64.0;1.0;3.1;00:02:58:164
610;-74.0;-68.0;-72.0;-75.0;-81.0;-74.0;-84.0;-75.0;-86.0;-59.0;-55.0;-48.0;1.0;3.1;00:02:58:367
612;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;-54.0;-47.0;-65.0;1.0;3.1;00:02:58:573
614;-74.0;-69.0;-73.0;-86.0;-67.0;-80.0;-84.0;-75.0;-86.0;-46.0;-55.0;-48.0;1.0;3.1;00:02:58:777
616;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-80.0;-75.0;-82.0;-54.0;-52.0;-65.0;1.0;3.1;00:02:58:992
618;-69.0;-68.0;-72.0;-85.0;-69.0;-80.0;-85.0;-79.0;-86.0;-46.0;-56.0;-48.0;1.0;3.1;00:02:59:211
620;-73.0;-77.0;-67.0;-75.0;-74.0;-75.0;-85.0;-75.0;-82.0;-57.0;-47.0;-52.0;1.0;3.1;00:02:59:420
622;-74.0;-68.0;-72.0;-86.0;-70.0;-80.0;-79.0;-78.0;-86.0;-46.0;-56.0;-52.0;1.0;3.1;00:02:59:628
624;-73.0;-77.0;-73.0;-91.0;-81.0;-74.0;-80.0;-75.0;-82.0;-58.0;-47.0;-48.0;1.0;3.1;00:02:59:839
626;-74.0;-68.0;-72.0;-86.0;-70.0;-80.0;-80.0;-79.0;-86.0;-54.0;-55.0;-53.0;1.0;3.1;00:03:00:046
628;-73.0;-77.0;-60.0;-91.0;-81.0;-74.0;-84.0;-75.0;-82.0;-57.0;-47.0;-48.0;1.0;3.1;00:03:00:255
630;-74.0;-68.0;-67.0;-85.0;-69.0;-80.0;-80.0;-78.0;-86.0;-54.0;-56.0;-53.0;1.0;3.1;00:03:00:466
632;-73.0;-77.0;-61.0;-75.0;-81.0;-74.0;-84.0;-75.0;-82.0;-59.0;-47.0;-48.0;1.0;3.1;00:03:00:672
634;-74.0;-68.0;-67.0;-85.0;-70.0;-80.0;-79.0;-78.0;-86.0;-46.0;-55.0;-64.0;1.0;3.1;00:03:00:881
636;-73.0;-77.0;-72.0;-76.0;-81.0;-74.0;-85.0;-75.0;-86.0;-57.0;-52.0;-48.0;1.0;3.1;00:03:01:094
644;-73.0;-68.0;-72.0;-75.0;-81.0;-74.0;-85.0;-75.0;-86.0;-59.0;-55.0;-48.0;1.0;3.1;00:03:01:942
648;-66.0;-68.0;-72.0;-85.0;-67.0;-80.0;-85.0;-78.0;-86.0;-47.0;-55.0;-48.0;1.0;3.1;00:03:02:365
650;-74.0;-77.0;-67.0;-75.0;-74.0;-75.0;-79.0;-75.0;-82.0;-54.0;-53.0;-65.0;1.0;3.1;00:03:02:567
652;-64.0;-69.0;-72.0;-67.0;-69.0;-80.0;-84.0;-79.0;-85.0;-40.0;-56.0;-48.0;1.0;3.1;00:03:02:774
654;-73.0;-77.0;-67.0;-76.0;-74.0;-75.0;-79.0;-75.0;-82.0;-54.0;-52.0;-65.0;1.0;3.1;00:03:02:981
656;-65.0;-68.0;-72.0;-85.0;-70.0;-80.0;-84.0;-79.0;-85.0;-46.0;-55.0;-48.0;1.0;3.1;00:03:03:188
658;-73.0;-78.0;-67.0;-76.0;-74.0;-75.0;-80.0;-75.0;-82.0;-57.0;-47.0;-52.0;1.0;3.1;00:03:03:394
660;-65.0;-68.0;-72.0;-86.0;-70.0;-80.0;-79.0;-78.0;-87.0;-46.0;-56.0;-55.0;1.0;3.1;00:03:03:600
664;-74.0;-69.0;-72.0;-85.0;-70.0;-80.0;-80.0;-78.0;-86.0;-46.0;-56.0;-53.0;1.0;3.1;00:03:04:014
666;-74.0;-78.0;-60.0;-90.0;-81.0;-74.0;-84.0;-75.0;-82.0;-57.0;-47.0;-48.0;1.0;3.1;00:03:04:225
670;-74.0;-78.0;-60.0;-76.0;-81.0;-74.0;-84.0;-75.0;-82.0;-57.0;-47.0;-48.0;1.0;3.1;00:03:04:645
674;-71.0;-71.0;-79.0;-90.0;-76.0;-82.0;-89.0;-75.0;-83.0;-52.0;-72.0;-67.0;1.0;3.6;00:04:12:937
676;-72.0;-72.0;-70.0;-86.0;-75.0;-82.0;-90.0;-77.0;-81.0;-44.0;-59.0;-53.0;1.0;3.6;00:04:13:148
682;-75.0;-71.0;-69.0;-81.0;-78.0;-88.0;-89.0;-75.0;-83.0;-54.0;-47.0;-54.0;1.0;3.6;00:04:13:785
686;-75.0;-71.0;-69.0;-80.0;-78.0;-87.0;-90.0;-74.0;-83.0;-54.0;-49.0;-54.0;1.0;3.6;00:04:14:210
690;-75.0;-71.0;-70.0;-81.0;-78.0;-87.0;-89.0;-75.0;-80.0;-54.0;-73.0;-54.0;1.0;3.6;00:04:14:629
696;-75.0;-71.0;-80.0;-81.0;-78.0;-87.0;-90.0;-75.0;-83.0;-54.0;-45.0;-55.0;1.0;3.6;00:04:15:357
700;-75.0;-71.0;-69.0;-81.0;-78.0;-87.0;-89.0;-75.0;-83.0;-54.0;-47.0;-53.0;1.0;3.6;00:04:15:782
704;-75.0;-71.0;-69.0;-81.0;-78.0;-87.0;-90.0;-75.0;-83.0;-54.0;-47.0;-54.0;1.0;3.6;00:04:16:204
708;-75.0;-71.0;-70.0;-81.0;-78.0;-87.0;-89.0;-75.0;-81.0;-54.0;-72.0;-53.0;1.0;3.6;00:04:16:612
712;-75.0;-71.0;-70.0;-81.0;-78.0;-88.0;-91.0;-75.0;-80.0;-54.0;-73.0;-54.0;1.0;3.6;00:04:17:031
716;-75.0;-72.0;-70.0;-81.0;-78.0;-87.0;-91.0;-75.0;-81.0;-54.0;-73.0;-57.0;1.0;3.6;00:04:17:450
720;-75.0;-72.0;-70.0;-81.0;-78.0;-88.0;-90.0;-75.0;-80.0;-49.0;-59.0;-53.0;1.0;3.6;00:04:17:868
728;-71.0;-72.0;-70.0;-86.0;-75.0;-82.0;-90.0;-75.0;-80.0;-48.0;-59.0;-54.0;1.0;3.6;00:04:18:684
730;-71.0;-71.0;-81.0;-90.0;-76.0;-82.0;-90.0;-75.0;-83.0;-52.0;-72.0;-68.0;1.0;3.6;00:04:18:892
732;-77.0;-72.0;-70.0;-86.0;-75.0;-82.0;-90.0;-77.0;-81.0;-43.0;-59.0;-53.0;1.0;3.6;00:04:19:106
738;-74.0;-72.0;-70.0;-81.0;-78.0;-87.0;-90.0;-75.0;-81.0;-54.0;-72.0;-57.0;1.0;3.6;00:04:19:838
742;-74.0;-72.0;-70.0;-86.0;-78.0;-87.0;-91.0;-75.0;-81.0;-52.0;-59.0;-54.0;1.0;3.6;00:04:20:258
746;-76.0;-72.0;-71.0;-87.0;-76.0;-82.0;-90.0;-75.0;-81.0;-44.0;-59.0;-54.0;1.0;3.6;00:04:20:675
750;-76.0;-72.0;-71.0;-86.0;-75.0;-82.0;-91.0;-77.0;-80.0;-49.0;-59.0;-54.0;1.0;3.6;00:04:21:093
752;-74.0;-71.0;-81.0;-90.0;-76.0;-82.0;-90.0;-75.0;-83.0;-53.0;-50.0;-68.0;1.0;3.6;00:04:21:298
756;-74.0;-71.0;-79.0;-91.0;-76.0;-88.0;-89.0;-75.0;-83.0;-54.0;-49.0;-54.0;1.0;3.6;00:04:21:714
760;-74.0;-70.0;-70.0;-81.0;-78.0;-90.0;-91.0;-75.0;-83.0;-54.0;-49.0;-54.0;1.0;3.6;00:04:22:142
764;-74.0;-71.0;-69.0;-80.0;-78.0;-88.0;-91.0;-75.0;-83.0;-54.0;-50.0;-54.0;1.0;3.6;00:04:22:565
768;-74.0;-71.0;-70.0;-80.0;-78.0;-88.0;-91.0;-75.0;-80.0;-54.0;-73.0;-54.0;1.0;3.6;00:04:22:979
772;-73.0;-71.0;-70.0;-80.0;-78.0;-87.0;-90.0;-75.0;-80.0;-54.0;-73.0;-53.0;1.0;3.6;00:04:23:394
778;-71.0;-76.0;-83.0;-89.0;-76.0;-82.0;-86.0;-92.0;-94.0;-48.0;-49.0;-68.0;1.0;3.6;00:04:24:014
780;-73.0;-72.0;-70.0;-81.0;-78.0;-88.0;-91.0;-75.0;-80.0;-49.0;-59.0;-54.0;1.0;3.6;00:04:24:224
784;-73.0;-72.0;-70.0;-87.0;-78.0;-83.0;-91.0;-75.0;-81.0;-43.0;-59.0;-53.0;1.0;3.6;00:04:24:636
786;-71.0;-71.0;-83.0;-89.0;-76.0;-81.0;-91.0;-75.0;-83.0;-52.0;-50.0;-68.0;1.0;3.6;00:04:24:850
788;-78.0;-72.0;-70.0;-86.0;-75.0;-83.0;-90.0;-92.0;-80.0;-49.0;-59.0;-54.0;1.0;3.6;00:04:25:058
802;-74.0;-70.0;-69.0;-81.0;-78.0;-89.0;-91.0;-75.0;-83.0;-54.0;-45.0;-53.0;1.0;3.6;00:04:26:534
806;-74.0;-71.0;-70.0;-80.0;-78.0;-88.0;-90.0;-75.0;-80.0;-54.0;-73.0;-54.0;1.0;3.6;00:04:26:954
810;-74.0;-71.0;-70.0;-81.0;-78.0;-88.0;-90.0;-75.0;-80.0;-54.0;-73.0;-54.0;1.0;3.6;00:04:27:367
814;-74.0;-71.0;-70.0;-80.0;-78.0;-88.0;-91.0;-75.0;-80.0;-54.0;-67.0;-54.0;1.0;3.6;00:04:27:790
818;-74.0;-71.0;-70.0;-86.0;-78.0;-88.0;-90.0;-75.0;-80.0;-51.0;-59.0;-54.0;1.0;3.6;00:04:28:209
822;-74.0;-71.0;-70.0;-86.0;-75.0;-83.0;-91.0;-75.0;-81.0;-47.0;-59.0;-53.0;1.0;3.6;00:04:28:619
824;-71.0;-71.0;-81.0;-89.0;-76.0;-81.0;-86.0;-75.0;-94.0;-56.0;-73.0;-68.0;1.0;3.6;00:04:28:833
826;-71.0;-72.0;-70.0;-86.0;-75.0;-83.0;-91.0;-76.0;-80.0;-47.0;-59.0;-53.0;1.0;3.6;00:04:29:046
828;-74.0;-71.0;-81.0;-88.0;-76.0;-87.0;-91.0;-75.0;-83.0;-54.0;-50.0;-55.0;1.0;3.6;00:04:29:265
832;-74.0;-70.0;-69.0;-81.0;-78.0;-87.0;-91.0;-75.0;-83.0;-54.0;-49.0;-54.0;1.0;3.6;00:04:29:684
836;-75.0;-70.0;-70.0;-80.0;-78.0;-88.0;-91.0;-74.0;-83.0;-54.0;-49.0;-54.0;1.0;3.6;00:04:30:105
840;-76.0;-70.0;-71.0;-87.0;-76.0;-87.0;-90.0;-75.0;-80.0;-54.0;-72.0;-54.0;1.0;3.6;00:04:30:525
844;-75.0;-70.0;-70.0;-80.0;-78.0;-87.0;-91.0;-75.0;-80.0;-54.0;-72.0;-56.0;1.0;3.6;00:04:30:955
848;-76.0;-71.0;-71.0;-80.0;-78.0;-87.0;-91.0;-75.0;-80.0;-54.0;-71.0;-54.0;1.0;3.6;00:04:31:369
852;-74.0;-71.0;-70.0;-86.0;-78.0;-82.0;-91.0;-74.0;-80.0;-47.0;-59.0;-53.0;1.0;3.6;00:04:31:792
854;-72.0;-70.0;-79.0;-90.0;-75.0;-81.0;-90.0;-77.0;-83.0;-54.0;-72.0;-68.0;1.0;3.6;00:04:32:011
856;-75.0;-71.0;-71.0;-86.0;-75.0;-82.0;-91.0;-77.0;-81.0;-47.0;-59.0;-54.0;1.0;3.6;00:04:32:216
858;-75.0;-71.0;-80.0;-80.0;-76.0;-82.0;-91.0;-75.0;-83.0;-54.0;-49.0;-55.0;1.0;3.6;00:04:32:435
866;-74.0;-71.0;-69.0;-81.0;-78.0;-88.0;-90.0;-75.0;-83.0;-54.0;-49.0;-54.0;1.0;3.6;00:04:33:263
872;-71.0;-71.0;-81.0;-91.0;-75.0;-82.0;-86.0;-77.0;-80.0;-47.0;-71.0;-67.0;1.0;3.6;00:04:33:891
874;-77.0;-71.0;-70.0;-87.0;-75.0;-82.0;-91.0;-77.0;-80.0;-47.0;-59.0;-53.0;1.0;3.6;00:04:34:204
876;-74.0;-71.0;-81.0;-90.0;-75.0;-81.0;-91.0;-75.0;-83.0;-52.0;-72.0;-68.0;1.0;3.6;00:04:34:417
884;-74.0;-71.0;-69.0;-81.0;-78.0;-88.0;-86.0;-75.0;-94.0;-54.0;-49.0;-53.0;1.0;3.6;00:04:35:252
888;-74.0;-71.0;-69.0;-80.0;-78.0;-88.0;-90.0;-75.0;-83.0;-54.0;-49.0;-53.0;1.0;3.6;00:04:35:665
892;-74.0;-71.0;-69.0;-80.0;-78.0;-87.0;-90.0;-75.0;-83.0;-54.0;-45.0;-54.0;1.0;3.6;00:04:36:085
896;-74.0;-71.0;-71.0;-80.0;-78.0;-88.0;-90.0;-75.0;-80.0;-54.0;-72.0;-54.0;1.0;3.6;00:04:36:509
900;-74.0;-72.0;-71.0;-80.0;-78.0;-88.0;-91.0;-75.0;-81.0;-54.0;-72.0;-56.0;1.0;3.6;00:04:36:925
904;-74.0;-71.0;-71.0;-80.0;-78.0;-88.0;-91.0;-75.0;-81.0;-49.0;-59.0;-54.0;1.0;3.6;00:04:37:341
908;-76.0;-71.0;-71.0;-87.0;-75.0;-82.0;-91.0;-78.0;-80.0;-48.0;-59.0;-54.0;1.0;3.6;00:04:37:765
910;-72.0;-71.0;-81.0;-91.0;-76.0;-81.0;-91.0;-75.0;-83.0;-52.0;-72.0;-68.0;1.0;3.6;00:04:37:974
914;-74.0;-71.0;-81.0;-90.0;-75.0;-81.0;-86.0;-75.0;-95.0;-54.0;-49.0;-55.0;1.0;3.6;00:04:38:402
918;-74.0;-71.0;-81.0;-91.0;-75.0;-88.0;-91.0;-75.0;-83.0;-54.0;-49.0;-55.0;1.0;3.6;00:04:38:810
920;-74.0;-71.0;-71.0;-86.0;-75.0;-82.0;-86.0;-77.0;-81.0;-49.0;-59.0;-56.0;1.0;3.6;00:04:39:026
922;-74.0;-71.0;-69.0;-81.0;-78.0;-88.0;-91.0;-75.0;-83.0;-54.0;-49.0;-54.0;1.0;3.6;00:04:39:233
926;-73.0;-71.0;-69.0;-81.0;-78.0;-88.0;-91.0;-75.0;-83.0;-54.0;-50.0;-54.0;1.0;3.6;00:04:39:659
930;-74.0;-71.0;-71.0;-81.0;-78.0;-89.0;-91.0;-75.0;-81.0;-54.0;-72.0;-53.0;1.0;3.6;00:04:40:071
934;-74.0;-71.0;-71.0;-80.0;-78.0;-88.0;-90.0;-75.0;-80.0;-54.0;-72.0;-56.0;1.0;3.6;00:04:40:493
938;-74.0;-72.0;-71.0;-80.0;-78.0;-88.0;-91.0;-75.0;-81.0;-54.0;-72.0;-56.0;1.0;3.6;00:04:40:906
942;-74.0;-72.0;-71.0;-81.0;-78.0;-88.0;-91.0;-75.0;-81.0;-49.0;-59.0;-53.0;1.0;3.6;00:04:41:317
946;-77.0;-72.0;-71.0;-86.0;-75.0;-82.0;-92.0;-75.0;-81.0;-47.0;-59.0;-54.0;1.0;3.6;00:04:41:742
948;-71.0;-71.0;-81.0;-91.0;-75.0;-82.0;-90.0;-75.0;-83.0;-52.0;-72.0;-68.0;1.0;3.6;00:04:41:956
952;-74.0;-71.0;-81.0;-90.0;-75.0;-82.0;-91.0;-78.0;-83.0;-54.0;-50.0;-55.0;1.0;3.6;00:04:42:378
956;-74.0;-71.0;-69.0;-81.0;-78.0;-88.0;-90.0;-75.0;-83.0;-54.0;-49.0;-53.0;1.0;3.6;00:04:42:804
960;-74.0;-71.0;-69.0;-80.0;-78.0;-89.0;-91.0;-75.0;-83.0;-54.0;-49.0;-53.0;1.0;3.6;00:04:43:221
964;-74.0;-71.0;-69.0;-80.0;-78.0;-88.0;-91.0;-75.0;-83.0;-54.0;-50.0;-54.0;1.0;3.6;00:04:43:636
968;-74.0;-71.0;-71.0;-80.0;-78.0;-88.0;-90.0;-75.0;-80.0;-54.0;-73.0;-56.0;1.0;3.6;00:04:44:067
976;-74.0;-72.0;-71.0;-87.0;-78.0;-89.0;-90.0;-75.0;-81.0;-49.0;-59.0;-53.0;1.0;3.6;00:04:44:903
982;-72.0;-71.0;-80.0;-91.0;-76.0;-82.0;-90.0;-75.0;-83.0;-52.0;-72.0;-68.0;1.0;3.6;00:04:45:530
984;-75.0;-71.0;-70.0;-87.0;-75.0;-82.0;-91.0;-77.0;-80.0;-47.0;-59.0;-54.0;1.0;3.6;00:04:45:738
986;-74.0;-71.0;-80.0;-90.0;-76.0;-82.0;-91.0;-75.0;-83.0;-52.0;-73.0;-68.0;1.0;3.6;00:04:45:944
990;-74.0;-71.0;-82.0;-90.0;-78.0;-87.0;-91.0;-75.0;-83.0;-54.0;-47.0;-54.0;1.0;3.6;00:04:46:369
994;-74.0;-71.0;-69.0;-81.0;-78.0;-87.0;-91.0;-77.0;-83.0;-54.0;-50.0;-54.0;1.0;3.6;00:04:46:781
1002;-74.0;-71.0;-70.0;-80.0;-78.0;-88.0;-91.0;-75.0;-81.0;-54.0;-72.0;-54.0;1.0;3.6;00:04:47:627
1006;-71.0;-71.0;-70.0;-80.0;-78.0;-88.0;-91.0;-75.0;-81.0;-54.0;-72.0;-56.0;1.0;3.6;00:04:48:054
1010;-75.0;-71.0;-70.0;-81.0;-78.0;-87.0;-90.0;-75.0;-81.0;-47.0;-59.0;-53.0;1.0;3.6;00:04:48:467
1012;-71.0;-71.0;-81.0;-90.0;-76.0;-82.0;-87.0;-74.0;-95.0;-52.0;-49.0;-67.0;1.0;3.6;00:04:48:679
1014;-75.0;-71.0;-70.0;-87.0;-77.0;-82.0;-90.0;-75.0;-80.0;-49.0;-59.0;-53.0;1.0;3.6;00:04:48:885
1016;-72.0;-71.0;-80.0;-90.0;-76.0;-81.0;-91.0;-75.0;-83.0;-52.0;-47.0;-67.0;1.0;3.6;00:04:49:094
1018;-76.0;-71.0;-71.0;-87.0;-75.0;-83.0;-90.0;-77.0;-80.0;-47.0;-59.0;-54.0;1.0;3.6;00:04:49:299
1020;-71.0;-71.0;-79.0;-90.0;-75.0;-88.0;-91.0;-75.0;-83.0;-52.0;-72.0;-67.0;1.0;3.6;00:04:49:512
1024;-75.0;-71.0;-80.0;-91.0;-76.0;-89.0;-91.0;-75.0;-83.0;-54.0;-48.0;-55.0;1.0;3.6;00:04:49:925
1028;-76.0;-73.0;-80.0;-91.0;-78.0;-89.0;-91.0;-75.0;-83.0;-54.0;-49.0;-53.0;1.0;3.6;00:04:50:340
1036;-75.0;-71.0;-70.0;-80.0;-78.0;-89.0;-91.0;-75.0;-80.0;-54.0;-72.0;-54.0;1.0;3.6;00:04:51:205
1040;-75.0;-71.0;-70.0;-88.0;-78.0;-89.0;-90.0;-74.0;-81.0;-54.0;-72.0;-56.0;1.0;3.6;00:04:51:622
1044;-75.0;-72.0;-70.0;-80.0;-78.0;-89.0;-90.0;-75.0;-80.0;-49.0;-59.0;-54.0;1.0;3.6;00:04:52:050
1050;-72.0;-71.0;-79.0;-89.0;-76.0;-82.0;-90.0;-75.0;-83.0;-52.0;-72.0;-67.0;1.0;3.6;00:04:52:679
1052;-74.0;-72.0;-70.0;-87.0;-75.0;-82.0;-90.0;-77.0;-81.0;-41.0;-59.0;-54.0;1.0;3.6;00:04:52:890
1054;-75.0;-71.0;-79.0;-89.0;-76.0;-82.0;-90.0;-75.0;-83.0;-54.0;-49.0;-55.0;1.0;3.6;00:04:53:105
1066;-76.0;-70.0;-69.0;-80.0;-78.0;-89.0;-90.0;-75.0;-83.0;-54.0;-49.0;-53.0;1.0;3.6;00:04:54:357
1070;-75.0;-71.0;-70.0;-80.0;-78.0;-88.0;-90.0;-74.0;-80.0;-54.0;-72.0;-54.0;1.0;3.6;00:04:54:775
1074;-75.0;-71.0;-70.0;-87.0;-75.0;-82.0;-89.0;-77.0;-81.0;-48.0;-59.0;-53.0;1.0;3.6;00:04:55:289
1076;-75.0;-71.0;-79.0;-90.0;-76.0;-89.0;-90.0;-74.0;-83.0;-54.0;-49.0;-55.0;1.0;3.6;00:04:55:499
