;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
580;-81.0;-68.0;-76.0;-64.0;-61.0;-68.0;-82.0;-84.0;-76.0;-81.0;-77.0;-83.0;10.0;3.1000000000000005;00:02:19:910
588;-81.0;-76.0;-75.0;-64.0;-61.0;-58.0;-70.0;-74.0;-76.0;-81.0;-88.0;-83.0;10.0;3.1000000000000005;00:02:20:744
590;-68.0;-68.0;-65.0;-64.0;-61.0;-68.0;-80.0;-84.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:20:953
594;-68.0;-69.0;-64.0;-64.0;-61.0;-68.0;-81.0;-84.0;-70.0;-83.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:21:383
598;-81.0;-68.0;-65.0;-64.0;-61.0;-68.0;-81.0;-84.0;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:21:795
602;-81.0;-67.0;-65.0;-64.0;-61.0;-68.0;-81.0;-74.0;-70.0;-81.0;-85.0;-83.0;10.0;3.1000000000000005;00:02:22:213
608;-68.0;-62.0;-75.0;-64.0;-65.0;-68.0;-80.0;-74.0;-76.0;-80.0;-88.0;-88.0;10.0;3.1000000000000005;00:02:22:832
612;-68.0;-76.0;-65.0;-64.0;-65.0;-67.0;-80.0;-76.0;-77.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:23:254
616;-68.0;-76.0;-65.0;-64.0;-65.0;-68.0;-82.0;-75.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:23:682
618;-81.0;-68.0;-69.0;-64.0;-61.0;-68.0;-82.0;-84.0;-76.0;-81.0;-77.0;-84.0;10.0;3.1000000000000005;00:02:23:894
622;-81.0;-76.0;-75.0;-64.0;-61.0;-59.0;-70.0;-74.0;-76.0;-81.0;-77.0;-83.0;10.0;3.1000000000000005;00:02:24:305
626;-81.0;-76.0;-75.0;-65.0;-61.0;-58.0;-70.0;-74.0;-75.0;-81.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:24:722
628;-68.0;-68.0;-65.0;-65.0;-61.0;-68.0;-81.0;-84.0;-76.0;-80.0;-78.0;-86.0;10.0;3.1000000000000005;00:02:24:933
630;-82.0;-76.0;-75.0;-64.0;-65.0;-67.0;-70.0;-74.0;-76.0;-81.0;-79.0;-84.0;10.0;3.1000000000000005;00:02:25:138
632;-68.0;-69.0;-65.0;-65.0;-61.0;-68.0;-81.0;-73.0;-76.0;-83.0;-84.0;-87.0;10.0;3.1000000000000005;00:02:25:348
636;-68.0;-69.0;-64.0;-64.0;-61.0;-68.0;-82.0;-84.0;-70.0;-83.0;-85.0;-88.0;10.0;3.1000000000000005;00:02:25:755
642;-68.0;-76.0;-76.0;-65.0;-65.0;-67.0;-80.0;-74.0;-76.0;-81.0;-88.0;-84.0;10.0;3.1000000000000005;00:02:26:390
646;-68.0;-77.0;-65.0;-64.0;-65.0;-68.0;-81.0;-75.0;-76.0;-80.0;-78.0;-88.0;10.0;3.1000000000000005;00:02:26:817
650;-68.0;-76.0;-65.0;-64.0;-65.0;-68.0;-81.0;-75.0;-76.0;-80.0;-78.0;-87.0;10.0;3.1000000000000005;00:02:27:232
654;-68.0;-76.0;-65.0;-64.0;-65.0;-68.0;-82.0;-75.0;-76.0;-83.0;-85.0;-88.0;10.0;3.1000000000000005;00:02:27:645
656;-80.0;-68.0;-76.0;-64.0;-61.0;-68.0;-81.0;-83.0;-76.0;-81.0;-85.0;-84.0;10.0;3.1000000000000005;00:02:27:856
664;-80.0;-76.0;-76.0;-64.0;-61.0;-60.0;-73.0;-74.0;-76.0;-81.0;-89.0;-84.0;10.0;3.1000000000000005;00:02:28:706
666;-68.0;-67.0;-65.0;-64.0;-61.0;-68.0;-81.0;-84.0;-76.0;-83.0;-86.0;-86.0;10.0;3.1000000000000005;00:02:28:921
670;-81.0;-68.0;-65.0;-64.0;-62.0;-68.0;-81.0;-84.0;-70.0;-77.0;-84.0;-87.0;10.0;3.1000000000000005;00:02:29:349
674;-81.0;-68.0;-65.0;-64.0;-62.0;-68.0;-82.0;-74.0;-70.0;-77.0;-85.0;-87.0;10.0;3.1000000000000005;00:02:29:772
684;-74.0;-67.0;-67.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-82.0;-87.0;-79.0;11.0;3.1000000000000005;00:03:54:392
688;-67.0;-73.0;-67.0;-54.0;-51.0;-65.0;-73.0;-70.0;-68.0;-82.0;-88.0;-79.0;11.0;3.1000000000000005;00:03:54:821
692;-67.0;-72.0;-67.0;-54.0;-53.0;-65.0;-73.0;-74.0;-67.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:03:55:227
694;-74.0;-71.0;-72.0;-54.0;-60.0;-58.0;-77.0;-74.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:55:437
698;-73.0;-71.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-71.0;-80.0;-74.0;-80.0;11.0;3.1000000000000005;00:03:55:860
702;-75.0;-71.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:03:56:275
706;-75.0;-71.0;-67.0;-51.0;-59.0;-58.0;-73.0;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:03:56:693
708;-66.0;-72.0;-72.0;-60.0;-57.0;-58.0;-73.0;-70.0;-70.0;-88.0;-81.0;-78.0;11.0;3.1000000000000005;00:03:56:897
716;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-72.0;-80.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:57:739
720;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-72.0;-80.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:58:152
722;-74.0;-71.0;-67.0;-54.0;-55.0;-65.0;-77.0;-70.0;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:58:359
726;-74.0;-66.0;-67.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:03:58:767
732;-74.0;-71.0;-72.0;-54.0;-60.0;-59.0;-69.0;-74.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:03:59:407
736;-74.0;-72.0;-72.0;-54.0;-60.0;-59.0;-77.0;-74.0;-70.0;-81.0;-74.0;-80.0;11.0;3.1000000000000005;00:03:59:824
740;-74.0;-71.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-71.0;-81.0;-74.0;-80.0;11.0;3.1000000000000005;00:04:00:237
746;-67.0;-72.0;-72.0;-67.0;-57.0;-65.0;-73.0;-70.0;-70.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:00:859
748;-74.0;-71.0;-67.0;-51.0;-59.0;-58.0;-73.0;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:01:071
754;-67.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:01:706
758;-67.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-71.0;-81.0;-79.0;-82.0;11.0;3.1000000000000005;00:04:02:130
760;-74.0;-66.0;-67.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:02:343
764;-66.0;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;-70.0;-68.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:02:755
768;-66.0;-72.0;-67.0;-54.0;-53.0;-65.0;-73.0;-74.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:03:180
770;-74.0;-71.0;-72.0;-54.0;-60.0;-59.0;-77.0;-74.0;-70.0;-81.0;-75.0;-80.0;11.0;3.1000000000000005;00:04:03:398
774;-74.0;-71.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-71.0;-81.0;-74.0;-80.0;11.0;3.1000000000000005;00:04:03:818
778;-74.0;-71.0;-67.0;-51.0;-62.0;-58.0;-73.0;-69.0;-72.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:04:242
780;-66.0;-71.0;-72.0;-60.0;-58.0;-58.0;-73.0;-70.0;-70.0;-82.0;-81.0;-82.0;11.0;3.1000000000000005;00:04:04:452
784;-66.0;-71.0;-72.0;-60.0;-58.0;-54.0;-75.0;-74.0;-70.0;-81.0;-81.0;-82.0;11.0;3.1000000000000005;00:04:04:876
788;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-71.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:05:309
790;-74.0;-71.0;-68.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:05:518
794;-66.0;-71.0;-68.0;-54.0;-52.0;-65.0;-73.0;-70.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:05:936
800;-74.0;-70.0;-72.0;-54.0;-60.0;-58.0;-77.0;-74.0;-70.0;-81.0;-74.0;-80.0;11.0;3.1000000000000005;00:04:06:577
804;-76.0;-70.0;-67.0;-51.0;-59.0;-58.0;-77.0;-67.0;-71.0;-81.0;-75.0;-80.0;11.0;3.1000000000000005;00:04:06:999
808;-74.0;-70.0;-67.0;-51.0;-60.0;-58.0;-73.0;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:07:424
814;-66.0;-70.0;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;-70.0;-81.0;-79.0;-82.0;11.0;3.1000000000000005;00:04:08:067
820;-74.0;-66.0;-67.0;-53.0;-52.0;-65.0;-73.0;-70.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:08:711
824;-66.0;-71.0;-67.0;-54.0;-52.0;-65.0;-73.0;-70.0;-68.0;-82.0;-89.0;-78.0;11.0;3.1000000000000005;00:04:09:136
828;-66.0;-71.0;-67.0;-54.0;-53.0;-65.0;-73.0;-74.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:09:545
830;-74.0;-71.0;-72.0;-54.0;-60.0;-58.0;-79.0;-74.0;-70.0;-81.0;-80.0;-81.0;11.0;3.1000000000000005;00:04:09:755
834;-74.0;-71.0;-67.0;-51.0;-59.0;-58.0;-77.0;-67.0;-71.0;-80.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:10:174
838;-74.0;-71.0;-67.0;-51.0;-59.0;-58.0;-77.0;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:10:581
848;-66.0;-70.0;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;-71.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:11:656
850;-74.0;-71.0;-68.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:11:867
854;-74.0;-66.0;-67.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:12:283
864;-87.0;-70.0;-72.0;-54.0;-60.0;-59.0;-77.0;-74.0;-70.0;-81.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:13:344
868;-74.0;-70.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-71.0;-81.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:13:755
872;-74.0;-70.0;-67.0;-51.0;-60.0;-58.0;-73.0;-69.0;-72.0;-80.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:14:177
874;-61.0;-71.0;-72.0;-60.0;-57.0;-58.0;-73.0;-70.0;-70.0;-82.0;-88.0;-80.0;11.0;3.1000000000000005;00:04:14:386
876;-66.0;-71.0;-67.0;-54.0;-51.0;-65.0;-73.0;-73.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:14:693
880;-63.0;-71.0;-67.0;-54.0;-51.0;-65.0;-73.0;-75.0;-68.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:15:114
882;-74.0;-70.0;-72.0;-54.0;-60.0;-59.0;-77.0;-75.0;-70.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:15:325
886;-74.0;-70.0;-67.0;-51.0;-59.0;-59.0;-77.0;-67.0;-71.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:15:744
890;-74.0;-70.0;-67.0;-51.0;-59.0;-58.0;-73.0;-67.0;-72.0;-80.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:16:170
900;-66.0;-70.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:17:207
904;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-71.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:17:621
910;-74.0;-66.0;-67.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:18:245
914;-66.0;-71.0;-67.0;-54.0;-51.0;-65.0;-73.0;-70.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:18:671
918;-66.0;-71.0;-67.0;-54.0;-52.0;-65.0;-73.0;-75.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:19:086
920;-74.0;-70.0;-73.0;-54.0;-60.0;-59.0;-77.0;-75.0;-70.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:19:300
924;-75.0;-70.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:19:726
928;-75.0;-70.0;-67.0;-51.0;-58.0;-58.0;-73.0;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:20:142
930;-66.0;-72.0;-72.0;-60.0;-57.0;-57.0;-73.0;-70.0;-70.0;-82.0;-87.0;-79.0;11.0;3.1000000000000005;00:04:20:348
938;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:21:189
940;-75.0;-71.0;-67.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:21:403
944;-75.0;-71.0;-68.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-81.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:21:819
952;-66.0;-71.0;-68.0;-54.0;-52.0;-65.0;-73.0;-70.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:22:652
956;-66.0;-72.0;-68.0;-54.0;-51.0;-65.0;-73.0;-74.0;-68.0;-82.0;-89.0;-78.0;11.0;3.1000000000000005;00:04:23:065
962;-75.0;-70.0;-67.0;-51.0;-59.0;-59.0;-77.0;-67.0;-71.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:23:691
966;-75.0;-70.0;-67.0;-51.0;-60.0;-58.0;-73.0;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:24:116
968;-66.0;-71.0;-72.0;-60.0;-57.0;-58.0;-73.0;-70.0;-70.0;-82.0;-89.0;-79.0;11.0;3.1000000000000005;00:04:24:322
976;-66.0;-70.0;-72.0;-60.0;-57.0;-54.0;-75.0;-76.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:25:164
980;-66.0;-70.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-71.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:25:576
982;-74.0;-72.0;-67.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-81.0;-87.0;-77.0;11.0;3.1000000000000005;00:04:25:785
986;-74.0;-66.0;-68.0;-54.0;-52.0;-64.0;-73.0;-71.0;-68.0;-81.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:26:203
990;-66.0;-71.0;-67.0;-54.0;-52.0;-65.0;-73.0;-75.0;-68.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:26:629
992;-74.0;-70.0;-72.0;-54.0;-60.0;-59.0;-77.0;-75.0;-70.0;-81.0;-80.0;-81.0;11.0;3.1000000000000005;00:04:26:844
1004;-74.0;-70.0;-67.0;-51.0;-60.0;-58.0;-73.0;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:28:097
1010;-66.0;-70.0;-71.0;-60.0;-57.0;-54.0;-75.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:28:734
1014;-66.0;-70.0;-71.0;-60.0;-57.0;-54.0;-75.0;-75.0;-71.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:29:157
1016;-74.0;-72.0;-67.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:29:369
1020;-74.0;-66.0;-67.0;-54.0;-57.0;-65.0;-73.0;-71.0;-68.0;-81.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:29:778
1024;-66.0;-72.0;-67.0;-54.0;-53.0;-65.0;-73.0;-71.0;-68.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:30:202
1030;-74.0;-70.0;-71.0;-54.0;-59.0;-59.0;-76.0;-75.0;-70.0;-81.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:30:826
1034;-74.0;-70.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-71.0;-81.0;-76.0;-80.0;11.0;3.1000000000000005;00:04:31:240
1038;-74.0;-70.0;-67.0;-51.0;-59.0;-58.0;-73.0;-67.0;-72.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:31:666
1044;-66.0;-70.0;-71.0;-60.0;-57.0;-54.0;-75.0;-74.0;-70.0;-81.0;-79.0;-82.0;11.0;3.1000000000000005;00:04:32:314
1050;-74.0;-71.0;-67.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:32:948
1054;-66.0;-71.0;-67.0;-54.0;-51.0;-65.0;-73.0;-70.0;-67.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:33:366
1058;-66.0;-71.0;-67.0;-54.0;-53.0;-65.0;-75.0;-74.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:33:785
1064;-74.0;-70.0;-71.0;-54.0;-59.0;-58.0;-77.0;-74.0;-70.0;-81.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:34:407
1068;-74.0;-70.0;-67.0;-51.0;-60.0;-58.0;-77.0;-67.0;-72.0;-81.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:34:819
1086;-66.0;-70.0;-71.0;-60.0;-57.0;-54.0;-75.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:36:689
1090;-67.0;-70.0;-71.0;-60.0;-57.0;-54.0;-75.0;-75.0;-72.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:37:110
1092;-74.0;-71.0;-67.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-81.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:37:322
1096;-66.0;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;-71.0;-68.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:37:741
1100;-66.0;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;-75.0;-68.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:38:159
1102;-74.0;-70.0;-71.0;-54.0;-60.0;-58.0;-77.0;-75.0;-70.0;-81.0;-79.0;-82.0;11.0;3.1000000000000005;00:04:38:369
1106;-86.0;-71.0;-72.0;-54.0;-60.0;-59.0;-77.0;-67.0;-71.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:38:789
1110;-74.0;-71.0;-68.0;-51.0;-60.0;-58.0;-73.0;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:39:218
1120;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:40:263
1124;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;-72.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:40:684
1126;-74.0;-71.0;-68.0;-54.0;-57.0;-65.0;-77.0;-71.0;-72.0;-82.0;-77.0;-77.0;11.0;3.1000000000000005;00:04:40:890
1130;-74.0;-67.0;-68.0;-54.0;-57.0;-65.0;-73.0;-71.0;-68.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:41:304
1134;-66.0;-71.0;-68.0;-54.0;-51.0;-65.0;-73.0;-71.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:41:727
1138;-66.0;-71.0;-68.0;-54.0;-53.0;-65.0;-73.0;-74.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:42:146
1140;-74.0;-70.0;-72.0;-54.0;-60.0;-58.0;-77.0;-74.0;-70.0;-81.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:42:355
1144;-74.0;-70.0;-68.0;-51.0;-61.0;-58.0;-77.0;-67.0;-72.0;-81.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:42:772
1148;-75.0;-71.0;-68.0;-51.0;-59.0;-59.0;-73.0;-67.0;-71.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:43:198
1150;-66.0;-71.0;-72.0;-60.0;-57.0;-58.0;-73.0;-71.0;-70.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:43:404
1158;-66.0;-70.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:44:243
1166;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;-71.0;-80.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:45:061
1176;-66.0;-71.0;-68.0;-54.0;-51.0;-65.0;-73.0;-74.0;-68.0;-82.0;-88.0;-79.0;11.0;3.1000000000000005;00:04:46:109
1178;-74.0;-70.0;-72.0;-54.0;-59.0;-59.0;-77.0;-75.0;-70.0;-80.0;-80.0;-81.0;11.0;3.1000000000000005;00:04:46:327
1182;-74.0;-70.0;-68.0;-51.0;-59.0;-58.0;-77.0;-67.0;-72.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:46:745
1188;-66.0;-71.0;-72.0;-60.0;-57.0;-58.0;-73.0;-71.0;-70.0;-82.0;-88.0;-79.0;11.0;3.1000000000000005;00:04:47:376
1200;-66.0;-70.0;-72.0;-60.0;-58.0;-54.0;-75.0;-75.0;-71.0;-80.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:48:632
1202;-74.0;-71.0;-68.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:48:852
1206;-66.0;-71.0;-67.0;-54.0;-53.0;-65.0;-73.0;-71.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:49:276
1210;-67.0;-71.0;-67.0;-54.0;-51.0;-65.0;-73.0;-70.0;-68.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:49:683
1214;-66.0;-71.0;-67.0;-54.0;-53.0;-65.0;-73.0;-75.0;-68.0;-82.0;-87.0;-78.0;11.0;3.1000000000000005;00:04:50:094
1216;-75.0;-71.0;-72.0;-54.0;-60.0;-58.0;-77.0;-75.0;-70.0;-81.0;-80.0;-81.0;11.0;3.1000000000000005;00:04:50:299
1220;-75.0;-71.0;-67.0;-51.0;-60.0;-59.0;-78.0;-67.0;-72.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:50:724
1224;-75.0;-71.0;-67.0;-51.0;-59.0;-58.0;-73.0;-67.0;-72.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:51:145
1226;-66.0;-71.0;-72.0;-60.0;-57.0;-58.0;-73.0;-71.0;-70.0;-82.0;-87.0;-79.0;11.0;3.1000000000000005;00:04:51:353
1234;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-74.0;-70.0;-81.0;-79.0;-82.0;11.0;3.1000000000000005;00:04:52:195
1240;-75.0;-71.0;-67.0;-54.0;-57.0;-65.0;-77.0;-70.0;-71.0;-81.0;-88.0;-79.0;11.0;3.1000000000000005;00:04:52:827
1250;-64.0;-71.0;-72.0;-54.0;-60.0;-58.0;-77.0;-75.0;-70.0;-80.0;-75.0;-81.0;11.0;3.1000000000000005;00:04:53:886
1254;-75.0;-71.0;-67.0;-51.0;-59.0;-58.0;-77.0;-67.0;-72.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:54:312
1258;-75.0;-71.0;-67.0;-51.0;-60.0;-56.0;-73.0;-67.0;-71.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:54:730
1268;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:55:769
1272;-66.0;-71.0;-72.0;-60.0;-57.0;-54.0;-75.0;-75.0;-72.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:56:186
1274;-75.0;-71.0;-68.0;-54.0;-57.0;-65.0;-78.0;-71.0;-71.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:56:402
1278;-66.0;-71.0;-68.0;-54.0;-52.0;-65.0;-73.0;-75.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:04:56:837
1280;-75.0;-71.0;-72.0;-54.0;-59.0;-59.0;-77.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:57:052
1284;-75.0;-70.0;-68.0;-51.0;-59.0;-58.0;-77.0;-67.0;-72.0;-81.0;-74.0;-81.0;11.0;3.1000000000000005;00:04:57:477
1288;-74.0;-70.0;-68.0;-51.0;-60.0;-58.0;-77.0;-67.0;-72.0;-81.0;-75.0;-77.0;11.0;3.1000000000000005;00:04:57:892
1292;-74.0;-70.0;-68.0;-51.0;-60.0;-59.0;-73.0;-67.0;-72.0;-81.0;-74.0;-77.0;11.0;3.1000000000000005;00:04:58:311
1302;-66.0;-70.0;-72.0;-60.0;-58.0;-54.0;-75.0;-75.0;-70.0;-81.0;-80.0;-82.0;11.0;3.1000000000000005;00:04:59:352
1308;-74.0;-72.0;-67.0;-54.0;-57.0;-65.0;-77.0;-71.0;-71.0;-81.0;-87.0;-79.0;11.0;3.1000000000000005;00:04:59:982
1312;-67.0;-72.0;-67.0;-54.0;-51.0;-65.0;-73.0;-71.0;-68.0;-81.0;-88.0;-78.0;11.0;3.1000000000000005;00:05:00:396
1316;-66.0;-72.0;-67.0;-54.0;-50.0;-65.0;-75.0;-74.0;-68.0;-82.0;-88.0;-78.0;11.0;3.1000000000000005;00:05:00:817
1318;-74.0;-70.0;-72.0;-54.0;-60.0;-58.0;-77.0;-74.0;-70.0;-81.0;-80.0;-80.0;11.0;3.1000000000000005;00:05:01:032
