;a0c0;a0c1;a0c2;a1c0;a1c1;a1c2;a2c0;a2c1;a2c2;a3c0;a3c1;a3c2;dist_x;dist_y;time
11288;-63.0;-50.0;-50.0;-66.0;-66.0;-69.0;-77.0;-79.0;-85.0;-84.0;-86.0;-82.0;3.0;3.6;00:21:35:725
11292;-63.0;-63.0;-50.0;-66.0;-66.0;-75.0;-77.0;-79.0;-85.0;-84.0;-86.0;-88.0;3.0;3.6;00:21:36:141
11294;-52.0;-50.0;-63.0;-78.0;-66.0;-68.0;-78.0;-78.0;-71.0;-79.0;-88.0;-85.0;3.0;3.6;00:21:36:347
11296;-56.0;-53.0;-55.0;-66.0;-66.0;-75.0;-77.0;-79.0;-85.0;-85.0;-85.0;-88.0;3.0;3.6;00:21:36:557
11302;-64.0;-50.0;-63.0;-79.0;-66.0;-69.0;-78.0;-78.0;-71.0;-79.0;-86.0;-85.0;3.0;3.6;00:21:37:193
11304;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-79.0;-86.0;-80.0;-84.0;-87.0;3.0;3.6;00:21:37:408
11306;-63.0;-63.0;-59.0;-80.0;-66.0;-68.0;-77.0;-79.0;-85.0;-79.0;-86.0;-85.0;3.0;3.6;00:21:37:622
11308;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-79.0;-86.0;-80.0;-84.0;-87.0;3.0;3.6;00:21:37:835
11310;-64.0;-50.0;-59.0;-66.0;-65.0;-68.0;-78.0;-81.0;-85.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:38:046
11312;-52.0;-53.0;-55.0;-80.0;-74.0;-75.0;-72.0;-79.0;-86.0;-79.0;-84.0;-88.0;3.0;3.6;00:21:38:259
11314;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-85.0;-84.0;-86.0;-79.0;3.0;3.6;00:21:38:467
11316;-66.0;-55.0;-63.0;-80.0;-75.0;-75.0;-73.0;-78.0;-85.0;-79.0;-84.0;-88.0;3.0;3.6;00:21:38:676
11318;-63.0;-50.0;-50.0;-66.0;-66.0;-69.0;-77.0;-79.0;-85.0;-85.0;-86.0;-82.0;3.0;3.6;00:21:38:890
11320;-52.0;-57.0;-63.0;-80.0;-74.0;-68.0;-72.0;-78.0;-85.0;-79.0;-85.0;-87.0;3.0;3.6;00:21:39:105
11322;-63.0;-63.0;-50.0;-66.0;-66.0;-75.0;-76.0;-79.0;-85.0;-85.0;-85.0;-88.0;3.0;3.6;00:21:39:310
11324;-52.0;-50.0;-63.0;-80.0;-74.0;-73.0;-78.0;-78.0;-71.0;-79.0;-87.0;-85.0;3.0;3.6;00:21:39:517
11326;-56.0;-53.0;-55.0;-66.0;-66.0;-75.0;-77.0;-79.0;-84.0;-84.0;-86.0;-88.0;3.0;3.6;00:21:39:736
11328;-52.0;-50.0;-63.0;-80.0;-66.0;-68.0;-78.0;-78.0;-71.0;-79.0;-89.0;-85.0;3.0;3.6;00:21:39:937
11334;-66.0;-50.0;-63.0;-79.0;-66.0;-68.0;-78.0;-78.0;-71.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:40:770
11336;-52.0;-53.0;-50.0;-66.0;-66.0;-75.0;-72.0;-79.0;-85.0;-80.0;-84.0;-89.0;3.0;3.6;00:21:40:983
11338;-63.0;-63.0;-60.0;-79.0;-66.0;-69.0;-78.0;-78.0;-71.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:41:197
11340;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-79.0;-86.0;-80.0;-84.0;-88.0;3.0;3.6;00:21:41:401
11342;-63.0;-53.0;-59.0;-66.0;-66.0;-68.0;-78.0;-78.0;-85.0;-79.0;-85.0;-84.0;3.0;3.6;00:21:41:611
11344;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-79.0;-85.0;-80.0;-84.0;-88.0;3.0;3.6;00:21:41:821
11346;-63.0;-50.0;-59.0;-64.0;-66.0;-69.0;-76.0;-79.0;-85.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:42:029
11348;-52.0;-53.0;-55.0;-80.0;-74.0;-75.0;-72.0;-79.0;-85.0;-79.0;-84.0;-88.0;3.0;3.6;00:21:42:243
11350;-63.0;-50.0;-50.0;-69.0;-66.0;-70.0;-77.0;-78.0;-85.0;-85.0;-86.0;-82.0;3.0;3.6;00:21:42:454
11352;-64.0;-55.0;-63.0;-80.0;-75.0;-75.0;-73.0;-78.0;-86.0;-79.0;-84.0;-87.0;3.0;3.6;00:21:42:655
11354;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-85.0;-84.0;-86.0;-82.0;3.0;3.6;00:21:42:877
11356;-52.0;-55.0;-63.0;-79.0;-73.0;-73.0;-78.0;-78.0;-71.0;-79.0;-84.0;-88.0;3.0;3.6;00:21:43:091
11358;-56.0;-53.0;-50.0;-66.0;-66.0;-75.0;-77.0;-79.0;-84.0;-84.0;-84.0;-87.0;3.0;3.6;00:21:43:305
11360;-52.0;-50.0;-63.0;-79.0;-65.0;-68.0;-78.0;-78.0;-71.0;-79.0;-88.0;-84.0;3.0;3.6;00:21:43:513
11362;-56.0;-53.0;-63.0;-66.0;-74.0;-75.0;-72.0;-79.0;-85.0;-84.0;-86.0;-87.0;3.0;3.6;00:21:43:726
11364;-63.0;-50.0;-63.0;-79.0;-65.0;-69.0;-78.0;-78.0;-71.0;-79.0;-88.0;-85.0;3.0;3.6;00:21:43:944
11366;-56.0;-53.0;-50.0;-66.0;-66.0;-75.0;-72.0;-79.0;-86.0;-85.0;-86.0;-87.0;3.0;3.6;00:21:44:149
11368;-64.0;-50.0;-63.0;-79.0;-66.0;-68.0;-78.0;-78.0;-71.0;-79.0;-86.0;-85.0;3.0;3.6;00:21:44:361
11370;-52.0;-53.0;-50.0;-62.0;-74.0;-75.0;-72.0;-79.0;-86.0;-80.0;-84.0;-87.0;3.0;3.6;00:21:44:569
11372;-63.0;-63.0;-59.0;-79.0;-66.0;-69.0;-78.0;-78.0;-85.0;-79.0;-86.0;-85.0;3.0;3.6;00:21:44:785
11374;-52.0;-53.0;-50.0;-62.0;-74.0;-75.0;-78.0;-79.0;-85.0;-80.0;-84.0;-88.0;3.0;3.6;00:21:44:993
11376;-65.0;-50.0;-59.0;-66.0;-66.0;-69.0;-78.0;-81.0;-85.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:45:201
11378;-52.0;-53.0;-55.0;-79.0;-74.0;-75.0;-78.0;-80.0;-86.0;-79.0;-84.0;-87.0;3.0;3.6;00:21:45:417
11380;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-85.0;-84.0;-85.0;-79.0;3.0;3.6;00:21:45:622
11384;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-85.0;-85.0;-86.0;-82.0;3.0;3.6;00:21:46:043
11388;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-85.0;-84.0;-85.0;-82.0;3.0;3.6;00:21:46:463
11392;-63.0;-63.0;-50.0;-64.0;-66.0;-75.0;-76.0;-79.0;-85.0;-85.0;-86.0;-87.0;3.0;3.6;00:21:46:882
11394;-52.0;-50.0;-65.0;-79.0;-65.0;-68.0;-78.0;-78.0;-71.0;-87.0;-88.0;-85.0;3.0;3.6;00:21:47:084
11396;-56.0;-53.0;-55.0;-66.0;-67.0;-75.0;-72.0;-79.0;-85.0;-84.0;-86.0;-88.0;3.0;3.6;00:21:47:296
11398;-52.0;-50.0;-63.0;-79.0;-66.0;-68.0;-78.0;-78.0;-71.0;-79.0;-89.0;-85.0;3.0;3.6;00:21:47:511
11400;-56.0;-53.0;-50.0;-66.0;-66.0;-75.0;-72.0;-79.0;-85.0;-84.0;-85.0;-88.0;3.0;3.6;00:21:47:726
11406;-64.0;-62.0;-59.0;-79.0;-66.0;-68.0;-78.0;-78.0;-85.0;-79.0;-86.0;-85.0;3.0;3.6;00:21:48:359
11408;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-73.0;-79.0;-86.0;-80.0;-84.0;-87.0;3.0;3.6;00:21:48:562
11410;-63.0;-50.0;-59.0;-66.0;-66.0;-68.0;-78.0;-82.0;-85.0;-79.0;-85.0;-85.0;3.0;3.6;00:21:48:777
11412;-52.0;-53.0;-55.0;-79.0;-76.0;-75.0;-72.0;-79.0;-86.0;-79.0;-84.0;-88.0;3.0;3.6;00:21:48:988
11414;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-85.0;-85.0;-86.0;-79.0;3.0;3.6;00:21:49:200
11416;-64.0;-55.0;-63.0;-79.0;-73.0;-75.0;-72.0;-78.0;-86.0;-79.0;-84.0;-87.0;3.0;3.6;00:21:49:413
11418;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-76.0;-79.0;-84.0;-84.0;-85.0;-82.0;3.0;3.6;00:21:49:620
11422;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-85.0;-84.0;-86.0;-82.0;3.0;3.6;00:21:50:030
11424;-52.0;-54.0;-63.0;-79.0;-74.0;-68.0;-72.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:21:50:233
11426;-63.0;-63.0;-51.0;-66.0;-66.0;-75.0;-76.0;-79.0;-85.0;-84.0;-85.0;-88.0;3.0;3.6;00:21:50:450
11428;-52.0;-50.0;-63.0;-79.0;-66.0;-68.0;-78.0;-78.0;-71.0;-79.0;-87.0;-85.0;3.0;3.6;00:21:50:657
11430;-56.0;-53.0;-55.0;-66.0;-66.0;-75.0;-72.0;-79.0;-85.0;-84.0;-85.0;-88.0;3.0;3.6;00:21:50:866
11432;-52.0;-50.0;-63.0;-79.0;-66.0;-69.0;-78.0;-78.0;-71.0;-79.0;-88.0;-85.0;3.0;3.6;00:21:51:074
11434;-56.0;-53.0;-55.0;-69.0;-66.0;-75.0;-72.0;-79.0;-85.0;-84.0;-85.0;-87.0;3.0;3.6;00:21:51:276
11436;-52.0;-50.0;-63.0;-79.0;-66.0;-68.0;-78.0;-78.0;-71.0;-79.0;-89.0;-85.0;3.0;3.6;00:21:51:483
11440;-64.0;-50.0;-63.0;-79.0;-65.0;-68.0;-78.0;-78.0;-71.0;-79.0;-89.0;-84.0;3.0;3.6;00:21:51:896
11442;-52.0;-53.0;-50.0;-66.0;-66.0;-75.0;-72.0;-79.0;-86.0;-85.0;-84.0;-87.0;3.0;3.6;00:21:52:104
11444;-65.0;-63.0;-59.0;-80.0;-66.0;-69.0;-78.0;-78.0;-71.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:52:324
11448;-63.0;-50.0;-59.0;-66.0;-66.0;-68.0;-79.0;-81.0;-86.0;-79.0;-85.0;-85.0;3.0;3.6;00:21:52:755
11450;-52.0;-53.0;-55.0;-64.0;-73.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-86.0;3.0;3.6;00:21:52:958
11452;-63.0;-50.0;-50.0;-64.0;-66.0;-69.0;-77.0;-79.0;-85.0;-84.0;-85.0;-80.0;3.0;3.6;00:21:53:166
11454;-52.0;-53.0;-55.0;-80.0;-73.0;-75.0;-72.0;-79.0;-85.0;-79.0;-84.0;-88.0;3.0;3.6;00:21:53:376
11456;-63.0;-50.0;-51.0;-66.0;-66.0;-69.0;-77.0;-79.0;-85.0;-84.0;-86.0;-82.0;3.0;3.6;00:21:53:592
11460;-63.0;-63.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-84.0;-86.0;-82.0;3.0;3.6;00:21:54:013
11462;-52.0;-50.0;-63.0;-81.0;-74.0;-73.0;-79.0;-78.0;-70.0;-79.0;-88.0;-84.0;3.0;3.6;00:21:54:230
11464;-63.0;-63.0;-50.0;-66.0;-66.0;-75.0;-73.0;-78.0;-86.0;-84.0;-86.0;-87.0;3.0;3.6;00:21:54:437
11466;-52.0;-50.0;-63.0;-80.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-88.0;-84.0;3.0;3.6;00:21:54:643
11468;-56.0;-53.0;-55.0;-66.0;-74.0;-75.0;-72.0;-79.0;-86.0;-85.0;-84.0;-87.0;3.0;3.6;00:21:54:854
11470;-52.0;-49.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-89.0;-84.0;3.0;3.6;00:21:55:069
11472;-56.0;-53.0;-50.0;-66.0;-68.0;-75.0;-72.0;-78.0;-85.0;-84.0;-86.0;-86.0;3.0;3.6;00:21:55:278
11474;-64.0;-50.0;-63.0;-81.0;-66.0;-69.0;-79.0;-78.0;-71.0;-79.0;-85.0;-85.0;3.0;3.6;00:21:55:486
11476;-52.0;-53.0;-50.0;-62.0;-74.0;-75.0;-73.0;-78.0;-85.0;-80.0;-84.0;-87.0;3.0;3.6;00:21:55:694
11478;-63.0;-63.0;-59.0;-81.0;-66.0;-69.0;-79.0;-78.0;-88.0;-78.0;-86.0;-84.0;3.0;3.6;00:21:55:903
11480;-55.0;-53.0;-50.0;-64.0;-74.0;-75.0;-73.0;-78.0;-85.0;-80.0;-84.0;-87.0;3.0;3.6;00:21:56:112
11482;-63.0;-63.0;-59.0;-66.0;-66.0;-69.0;-79.0;-78.0;-86.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:56:314
11484;-52.0;-53.0;-50.0;-62.0;-74.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-88.0;3.0;3.6;00:21:56:529
11488;-52.0;-53.0;-55.0;-81.0;-74.0;-75.0;-73.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:21:56:948
11490;-63.0;-50.0;-50.0;-66.0;-66.0;-69.0;-77.0;-78.0;-86.0;-83.0;-86.0;-82.0;3.0;3.6;00:21:57:160
11492;-64.0;-57.0;-63.0;-81.0;-74.0;-75.0;-73.0;-78.0;-85.0;-78.0;-84.0;-87.0;3.0;3.6;00:21:57:366
11494;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-84.0;-86.0;-82.0;3.0;3.6;00:21:57:575
11496;-52.0;-55.0;-65.0;-81.0;-73.0;-69.0;-72.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:21:57:784
11498;-52.0;-50.0;-63.0;-81.0;-74.0;-73.0;-79.0;-78.0;-71.0;-79.0;-87.0;-84.0;3.0;3.6;00:21:58:204
11500;-56.0;-53.0;-55.0;-66.0;-66.0;-75.0;-77.0;-79.0;-86.0;-84.0;-86.0;-87.0;3.0;3.6;00:21:58:413
11504;-56.0;-53.0;-50.0;-66.0;-74.0;-75.0;-72.0;-79.0;-76.0;-84.0;-86.0;-87.0;3.0;3.6;00:21:58:836
11508;-52.0;-53.0;-50.0;-61.0;-74.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-87.0;3.0;3.6;00:21:59:272
11510;-65.0;-50.0;-59.0;-81.0;-66.0;-69.0;-79.0;-78.0;-71.0;-79.0;-86.0;-85.0;3.0;3.6;00:21:59:475
11512;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-88.0;3.0;3.6;00:21:59:686
11514;-63.0;-53.0;-59.0;-66.0;-66.0;-69.0;-79.0;-78.0;-86.0;-79.0;-86.0;-84.0;3.0;3.6;00:21:59:892
11516;-52.0;-53.0;-52.0;-64.0;-74.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-87.0;3.0;3.6;00:22:00:107
11518;-63.0;-50.0;-59.0;-64.0;-66.0;-69.0;-77.0;-79.0;-86.0;-79.0;-86.0;-84.0;3.0;3.6;00:22:00:316
11520;-52.0;-53.0;-55.0;-81.0;-74.0;-75.0;-73.0;-78.0;-85.0;-79.0;-87.0;-87.0;3.0;3.6;00:22:00:529
11522;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-84.0;-86.0;-82.0;3.0;3.6;00:22:00:742
11526;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-84.0;-85.0;-82.0;3.0;3.6;00:22:01:162
11528;-52.0;-55.0;-63.0;-81.0;-73.0;-73.0;-79.0;-78.0;-71.0;-79.0;-84.0;-87.0;3.0;3.6;00:22:01:370
11530;-52.0;-53.0;-50.0;-62.0;-73.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-87.0;3.0;3.6;00:22:01:688
11532;-63.0;-50.0;-59.0;-64.0;-66.0;-69.0;-79.0;-81.0;-85.0;-79.0;-84.0;-85.0;3.0;3.6;00:22:01:893
11534;-52.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-89.0;-84.0;3.0;3.6;00:22:02:202
11536;-56.0;-53.0;-50.0;-66.0;-74.0;-75.0;-72.0;-79.0;-76.0;-84.0;-86.0;-88.0;3.0;3.6;00:22:02:421
11538;-63.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-90.0;-85.0;3.0;3.6;00:22:02:628
11540;-52.0;-53.0;-50.0;-66.0;-66.0;-75.0;-72.0;-78.0;-86.0;-81.0;-84.0;-87.0;3.0;3.6;00:22:02:843
11542;-63.0;-50.0;-59.0;-81.0;-66.0;-69.0;-79.0;-78.0;-71.0;-84.0;-86.0;-84.0;3.0;3.6;00:22:03:054
11544;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-87.0;3.0;3.6;00:22:03:268
11546;-63.0;-53.0;-59.0;-66.0;-66.0;-69.0;-79.0;-78.0;-86.0;-79.0;-85.0;-84.0;3.0;3.6;00:22:03:476
11548;-52.0;-53.0;-51.0;-64.0;-73.0;-75.0;-72.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:22:03:686
11550;-63.0;-50.0;-59.0;-64.0;-66.0;-69.0;-77.0;-79.0;-86.0;-79.0;-85.0;-85.0;3.0;3.6;00:22:03:892
11552;-52.0;-53.0;-55.0;-81.0;-73.0;-75.0;-72.0;-78.0;-85.0;-79.0;-84.0;-86.0;3.0;3.6;00:22:04:099
11554;-63.0;-50.0;-56.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-84.0;-85.0;-79.0;3.0;3.6;00:22:04:309
11558;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-72.0;-79.0;-85.0;-84.0;-84.0;-82.0;3.0;3.6;00:22:04:733
11560;-52.0;-55.0;-63.0;-77.0;-74.0;-73.0;-72.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:22:04:945
11562;-63.0;-63.0;-50.0;-66.0;-66.0;-75.0;-77.0;-79.0;-86.0;-85.0;-85.0;-87.0;3.0;3.6;00:22:05:160
11564;-52.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-78.0;-89.0;-84.0;3.0;3.6;00:22:05:376
11566;-56.0;-53.0;-55.0;-66.0;-66.0;-75.0;-72.0;-79.0;-86.0;-84.0;-85.0;-87.0;3.0;3.6;00:22:05:583
11568;-54.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-89.0;-85.0;3.0;3.6;00:22:05:783
11570;-56.0;-53.0;-55.0;-66.0;-74.0;-75.0;-73.0;-79.0;-86.0;-84.0;-86.0;-88.0;3.0;3.6;00:22:05:992
11572;-52.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-88.0;-85.0;3.0;3.6;00:22:06:198
11574;-56.0;-53.0;-50.0;-66.0;-66.0;-75.0;-72.0;-78.0;-85.0;-84.0;-85.0;-88.0;3.0;3.6;00:22:06:412
11576;-64.0;-50.0;-63.0;-81.0;-66.0;-69.0;-79.0;-78.0;-71.0;-79.0;-85.0;-84.0;3.0;3.6;00:22:06:624
11578;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-78.0;-85.0;-80.0;-84.0;-87.0;3.0;3.6;00:22:06:835
11580;-63.0;-63.0;-59.0;-66.0;-66.0;-69.0;-79.0;-78.0;-87.0;-79.0;-85.0;-84.0;3.0;3.6;00:22:07:047
11582;-52.0;-53.0;-50.0;-64.0;-74.0;-75.0;-72.0;-78.0;-84.0;-80.0;-84.0;-87.0;3.0;3.6;00:22:07:262
11586;-53.0;-55.0;-54.0;-81.0;-74.0;-75.0;-72.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:22:07:685
11588;-65.0;-50.0;-52.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-84.0;-86.0;-82.0;3.0;3.6;00:22:07:892
11590;-66.0;-55.0;-63.0;-81.0;-74.0;-75.0;-72.0;-78.0;-85.0;-79.0;-85.0;-88.0;3.0;3.6;00:22:08:098
11592;-63.0;-49.0;-51.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-84.0;-86.0;-82.0;3.0;3.6;00:22:08:306
11594;-52.0;-55.0;-63.0;-81.0;-73.0;-69.0;-72.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:22:08:522
11596;-63.0;-62.0;-50.0;-66.0;-66.0;-75.0;-77.0;-79.0;-87.0;-84.0;-85.0;-87.0;3.0;3.6;00:22:08:733
11600;-56.0;-53.0;-55.0;-64.0;-66.0;-75.0;-72.0;-79.0;-86.0;-84.0;-85.0;-87.0;3.0;3.6;00:22:09:158
11602;-55.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-88.0;-84.0;3.0;3.6;00:22:09:370
11604;-56.0;-53.0;-51.0;-68.0;-74.0;-75.0;-73.0;-79.0;-76.0;-84.0;-86.0;-87.0;3.0;3.6;00:22:09:578
11606;-66.0;-50.0;-63.0;-81.0;-66.0;-69.0;-79.0;-78.0;-71.0;-79.0;-89.0;-84.0;3.0;3.6;00:22:09:784
11610;-64.0;-50.0;-63.0;-81.0;-66.0;-69.0;-79.0;-78.0;-71.0;-84.0;-86.0;-85.0;3.0;3.6;00:22:10:197
11612;-52.0;-53.0;-52.0;-64.0;-74.0;-75.0;-72.0;-78.0;-85.0;-81.0;-84.0;-87.0;3.0;3.6;00:22:10:405
11614;-63.0;-62.0;-59.0;-81.0;-66.0;-69.0;-79.0;-78.0;-86.0;-79.0;-86.0;-84.0;3.0;3.6;00:22:10:621
11616;-52.0;-53.0;-51.0;-64.0;-73.0;-75.0;-73.0;-78.0;-84.0;-80.0;-84.0;-87.0;3.0;3.6;00:22:10:830
11618;-63.0;-50.0;-59.0;-64.0;-66.0;-68.0;-77.0;-79.0;-86.0;-79.0;-86.0;-85.0;3.0;3.6;00:22:11:046
11620;-52.0;-53.0;-55.0;-81.0;-73.0;-75.0;-73.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:22:11:252
11622;-63.0;-50.0;-50.0;-64.0;-66.0;-69.0;-77.0;-79.0;-86.0;-84.0;-85.0;-79.0;3.0;3.6;00:22:11:451
11624;-52.0;-55.0;-63.0;-81.0;-73.0;-75.0;-72.0;-78.0;-85.0;-79.0;-84.0;-87.0;3.0;3.6;00:22:11:667
11626;-63.0;-50.0;-50.0;-66.0;-66.0;-70.0;-77.0;-79.0;-86.0;-85.0;-86.0;-82.0;3.0;3.6;00:22:11:869
11628;-63.0;-54.0;-63.0;-66.0;-74.0;-75.0;-77.0;-79.0;-85.0;-85.0;-84.0;-87.0;3.0;3.6;00:22:12:080
11632;-63.0;-53.0;-59.0;-81.0;-73.0;-69.0;-79.0;-78.0;-85.0;-79.0;-84.0;-84.0;3.0;3.6;00:22:12:609
11634;-52.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-89.0;-84.0;3.0;3.6;00:22:12:928
11636;-56.0;-53.0;-55.0;-66.0;-66.0;-75.0;-72.0;-79.0;-86.0;-84.0;-86.0;-87.0;3.0;3.6;00:22:13:139
11638;-52.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-90.0;-84.0;3.0;3.6;00:22:13:343
11640;-56.0;-53.0;-50.0;-66.0;-74.0;-75.0;-73.0;-79.0;-76.0;-84.0;-86.0;-87.0;3.0;3.6;00:22:13:552
11642;-63.0;-50.0;-63.0;-81.0;-65.0;-69.0;-79.0;-78.0;-71.0;-79.0;-89.0;-84.0;3.0;3.6;00:22:13:758
11644;-56.0;-53.0;-50.0;-66.0;-66.0;-74.0;-73.0;-78.0;-85.0;-84.0;-86.0;-87.0;3.0;3.6;00:22:13:965
11646;-64.0;-50.0;-63.0;-81.0;-66.0;-69.0;-79.0;-78.0;-71.0;-79.0;-85.0;-85.0;3.0;3.6;00:22:14:172
11648;-54.0;-53.0;-50.0;-64.0;-74.0;-74.0;-73.0;-78.0;-84.0;-80.0;-84.0;-87.0;3.0;3.6;00:22:14:388
11650;-63.0;-63.0;-59.0;-66.0;-66.0;-68.0;-78.0;-78.0;-87.0;-79.0;-86.0;-85.0;3.0;3.6;00:22:14:599
11652;-52.0;-53.0;-50.0;-64.0;-72.0;-76.0;-72.0;-79.0;-84.0;-80.0;-83.0;-88.0;3.0;3.6;00:22:14:812
11654;-63.0;-50.0;-59.0;-66.0;-66.0;-69.0;-78.0;-81.0;-89.0;-79.0;-86.0;-84.0;3.0;3.6;00:22:15:016
11656;-52.0;-53.0;-55.0;-84.0;-72.0;-75.0;-73.0;-80.0;-85.0;-79.0;-84.0;-88.0;3.0;3.6;00:22:15:227
11658;-63.0;-50.0;-53.0;-67.0;-67.0;-70.0;-76.0;-78.0;-88.0;-85.0;-85.0;-82.0;3.0;3.6;00:22:15:443
11660;-66.0;-54.0;-63.0;-84.0;-73.0;-74.0;-72.0;-79.0;-85.0;-78.0;-84.0;-89.0;3.0;3.6;00:22:15:645
11662;-63.0;-49.0;-50.0;-66.0;-66.0;-71.0;-76.0;-78.0;-87.0;-84.0;-86.0;-81.0;3.0;3.6;00:22:15:850
11664;-63.0;-55.0;-63.0;-83.0;-73.0;-68.0;-72.0;-79.0;-85.0;-78.0;-84.0;-90.0;3.0;3.6;00:22:16:059
11666;-63.0;-50.0;-56.0;-66.0;-66.0;-71.0;-76.0;-78.0;-88.0;-84.0;-87.0;-82.0;3.0;3.6;00:22:16:277
11668;-52.0;-55.0;-63.0;-83.0;-73.0;-74.0;-78.0;-79.0;-70.0;-79.0;-84.0;-88.0;3.0;3.6;00:22:16:479
11670;-63.0;-63.0;-50.0;-67.0;-66.0;-74.0;-76.0;-78.0;-87.0;-85.0;-86.0;-88.0;3.0;3.6;00:22:16:689
11672;-52.0;-50.0;-63.0;-83.0;-65.0;-68.0;-78.0;-79.0;-70.0;-78.0;-89.0;-84.0;3.0;3.6;00:22:16:905
11674;-63.0;-53.0;-55.0;-66.0;-73.0;-74.0;-72.0;-79.0;-84.0;-84.0;-84.0;-88.0;3.0;3.6;00:22:17:226
11676;-56.0;-53.0;-49.0;-66.0;-66.0;-75.0;-73.0;-79.0;-85.0;-84.0;-86.0;-88.0;3.0;3.6;00:22:17:539
11678;-64.0;-50.0;-63.0;-82.0;-66.0;-68.0;-78.0;-79.0;-70.0;-84.0;-86.0;-84.0;3.0;3.6;00:22:17:749
11680;-52.0;-53.0;-50.0;-63.0;-73.0;-75.0;-73.0;-80.0;-85.0;-80.0;-85.0;-88.0;3.0;3.6;00:22:17:958
11684;-52.0;-53.0;-49.0;-63.0;-73.0;-75.0;-73.0;-80.0;-85.0;-81.0;-84.0;-88.0;3.0;3.6;00:22:18:375
11686;-65.0;-50.0;-59.0;-66.0;-66.0;-68.0;-78.0;-82.0;-87.0;-79.0;-86.0;-85.0;3.0;3.6;00:22:18:589
